time,1,2,3
0.0,0.1726315171,0.7390517592,9.80048275
0.02,0.1654415990959676,0.7216993508105966,9.78787822894314
0.04,0.05208917250910261,0.4582399825461533,9.557874567367428
0.06,0.0245305166786902,0.6324313178203483,9.060055879220512
0.08,-0.3567690662181545,1.0368402063024773,9.09546180007292
0.1,-0.4440710663640457,1.4723471830223276,9.466934272031688
0.12,-0.7411512727446616,0.9814890451329852,9.556928182217543
0.14,-0.8221069467040286,0.5312722463662201,10.308494774093012
0.16,-0.7088480419478643,0.2627511287624003,10.907529744591772
0.18,-0.7003831235641973,0.336389404085733,10.9986754156898
0.2,-0.4613622907084203,0.4600546227717166,11.19761928871415
0.22,-0.4645229275587708,-0.014658406708013327,11.54789818646366
0.24,-0.8058820848926782,-0.8660337082525662,13.204598093300673
0.26,-0.9354247081317072,-1.629392533473108,14.226457666418398
0.28,-0.6176869304546333,-1.7428682878623238,12.77968191049671
0.3,-0.2200744647663691,-0.975051030035432,10.86622136972815
0.32,-0.0928888768686621,-0.608142963165027,9.43147273040847
0.34,-0.4034723661628159,-0.4540901921323207,9.032997884776606
0.36,-0.3845645179465745,-0.7058436240999407,9.505426073538692
0.38,-0.6554029789729858,-0.6181838075954557,9.725589672471711
0.4,-0.7298837411305119,-0.2542263385546562,8.980665398909732
0.42,-0.7874649059898536,0.10617641872809153,8.615402258603723
0.44,-0.6219472235420057,0.31385728287052905,8.0739507031478
0.46,-0.06708153326807265,0.3796218180524254,7.520936093328025
0.48,0.2811930689156434,0.4361090680570205,7.421550324888943
0.5,0.2816203183356491,0.5821532721406061,7.451520208986892
0.52,0.05104628141464651,0.5203777688727056,7.615867863457758
0.54,-0.1719170013079686,0.4606643848146178,8.244052801943656
0.56,-0.036940940006676,0.2579115290614359,8.847665983599782
0.58,-0.0852595315618517,0.2191120324435668,8.91276530055091
0.6,-0.1892909259753474,0.1442355929352382,9.152982798465263
0.62,-0.3308680881402638,-0.04907548745498791,9.619478175692713
0.64,-0.4622231828855388,-0.0136008214449191,10.430125917918051
0.66,-0.12989137000387324,0.05074970800351371,10.819103067777526
0.68,0.6329826210972543,-0.018248144227344505,10.610257853068784
0.7,0.8450914818576117,-0.1271046914455927,10.39755363750094
0.72,0.452557992969084,-0.4474560695009251,10.582430448456831
0.74,0.4689202084422502,-0.3025593238240652,11.455157446149116
0.76,0.0731781042065876,0.32670908494627987,11.96947552821281
0.78,-0.035222877603601405,0.7976877338062277,11.434405025379856
0.8,-0.0266803283554966,0.5769756923670567,10.641265097893063
0.82,0.2371685476086277,-0.3248699079431263,10.984322360692602
0.84,0.7575377949508066,-1.5047950611304448,12.008714353074904
0.86,0.9354690265595388,-1.895438032735096,12.257595198115496
0.88,1.095724510587644,-1.3910851676416391,10.765877146118576
0.9,1.0333624419486522,-0.7053470714021751,8.500339821854999
0.92,1.1951390293656483,-0.0022253553838027518,7.302179580182324
0.94,0.8599263243922496,0.2355153922880524,6.978232133576654
0.96,-0.03295651721058124,-0.08731066746046062,7.957980272888951
0.98,-0.3273976580261023,-0.0625171745642849,8.94972929849358
1.0,-0.3812196355108405,-0.0514726405703911,9.277150093635363
1.02,-0.1228312126016225,-0.0530887463205986,9.295068295096852
1.04,0.38875859213491254,-0.8103809713285031,8.337085616718689
