time,1,2,3,4,5,6,7
0.5,32.115879536188835,118.94952774681023,41.96849480959976,1.0683192334758442,272.27860048519426,17.698407101132062,0.0
0.52,32.11588312170785,118.9495304726434,43.956426283272144,1.118922559561068,285.17568440415766,17.54058382429644,0.0
0.54,32.115885826711164,118.94953256782236,45.507892828204,1.158415556,295.2411194,17.4180130390002,0.0
0.56,32.11588540181602,118.94953242126542,45.5078925467467,1.158415556,295.2411194,17.420751453984362,0.0
0.58,32.11588497692088,118.94953227470847,45.50789226528941,1.158415556,295.2411194,17.423489868968524,0.0
0.6,32.11588455202574,118.94953212815156,45.50789198383212,1.158415556,295.2411194,17.426228283952682,0.0
0.62,32.1158841271306,118.94953198159462,45.50789170237483,1.158415556,295.2411194,17.428966698936843,0.0
0.64,32.11588370223545,118.94953183503767,45.50789142091754,1.158415556,295.2411194,17.431705113921,0.0
0.66,32.11588327734031,118.94953168848076,45.50789113946024,1.158415556,295.2411194,17.434443528905163,0.0
0.68,32.11588285244517,118.94953154192382,45.50789085800295,1.158415556,295.2411194,17.437181943889325,0.0
0.7,32.11588242755003,118.94953139536688,45.507890576545655,1.158415556,295.2411194,17.439920358873483,0.0
0.72,32.115882002654885,118.94953124880996,45.507890295088366,1.158415556,295.2411194,17.442658773857644,0.0
0.74,32.11588157775974,118.94953110225302,45.50789001363107,1.158415556,295.2411194,17.445397188841802,0.0
0.76,32.1158811528646,118.94953095569608,45.50788973217378,1.158415556,295.2411194,17.448135603825964,0.0
0.78,32.115880727969454,118.94953080913916,45.50788945071649,1.158415556,295.2411194,17.450874018810126,0.0
0.8,32.11588030307431,118.94953066258222,45.5078891692592,1.158415556,295.2411194,17.453612433794284,0.0
0.82,32.11587987817917,118.94953051602528,45.507888887801904,1.158415556,295.2411194,17.456350848778445,0.0
0.84,32.11587945328403,118.94953036946836,45.50788860634461,1.158415556,295.2411194,17.459089263762603,0.0
0.86,32.11587902838888,118.94953022291142,45.50788832488732,1.158415556,295.2411194,17.461827678746765,0.0
0.88,32.11587860349374,118.94953007635448,45.50788804343003,1.158415556,295.2411194,17.464566093730927,0.0
0.9,32.1158781785986,118.94952992979756,45.50788776197273,1.158415556,295.2411194,17.467304508715085,0.0
0.92,32.11587775370346,118.94952978324062,45.50788748051544,1.158415556,295.2411194,17.470042923699246,0.0
0.94,32.11587732880832,118.94952963668368,45.50788719905815,1.158415556,295.2411194,17.472781338683404,0.0
0.96,32.11587690391317,118.94952949012676,45.50788691760086,1.158415556,295.2411194,17.475519753667566,0.0
0.98,32.11587647901803,118.94952934356982,45.50788663614356,1.158415556,295.2411194,17.478258168651728,0.0
1.0,32.115876054122886,118.94952919701288,45.50788635468627,1.158415556,295.2411194,17.480996583635886,0.0
1.02,32.115875629227745,118.94952905045596,45.50788607322898,1.158415556,295.2411194,17.483734998620047,0.0
1.04,32.1158752043326,118.949528903899,45.507885791771685,1.158415556,295.2411194,17.486473413604205,0.0
1.06,32.11587477943746,118.94952875734208,45.5078855103144,1.158415556,295.2411194,17.489211828588367,0.0
1.08,32.11587435454231,118.94952861078517,45.5078852288571,1.158415556,295.2411194,17.49195024357253,0.0
1.1,32.11587392964717,118.9495284642282,45.50788494739981,1.158415556,295.2411194,17.494688658556687,0.0
1.12,32.11587350475203,118.94952831767128,45.50788466594251,1.158415556,295.2411194,17.497427073540848,0.0
1.14,32.11587307985689,118.94952817111437,45.50788438448522,1.158415556,295.2411194,17.500165488525006,0.0
1.16,32.11587265496175,118.9495280245574,45.50788410302793,1.158415556,295.2411194,17.502903903509168,0.0
1.18,32.1158722300666,118.94952787800048,45.50788382157064,1.158415556,295.2411194,17.50564231849333,0.0
1.2,32.11587180517146,118.94952773144354,45.50788354011335,1.158415556,295.2411194,17.508380733477487,0.0
1.22,32.11587138027632,118.9495275848866,45.50788325865605,1.158415556,295.2411194,17.51111914846165,0.0
1.24,32.115870955381176,118.94952743832968,45.50788297719876,1.158415556,295.2411194,17.513857563445807,0.0
1.26,32.115870530486035,118.94952729177274,45.507882695741465,1.158415556,295.2411194,17.51659597842997,0.0
1.28,32.11587010559089,118.9495271452158,45.507882414284175,1.158415556,295.2411194,17.51933439341413,0.0
1.3,32.115869680695745,118.94952699865888,45.507882132826886,1.158415556,295.2411194,17.52207280839829,0.0
1.32,32.115869255800604,118.94952685210194,45.50788185136959,1.158415556,295.2411194,17.52481122338245,0.0
1.34,32.11586883090546,118.949526705545,45.5078815699123,1.158415556,295.2411194,17.527549638366608,0.0
1.36,32.11586840601032,118.94952655898808,45.507881288455,1.158415556,295.2411194,17.53028805335077,0.0
1.38,32.11586798111518,118.94952641243114,45.507881006997714,1.158415556,295.2411194,17.53302646833493,0.0
1.4,32.11586755622003,118.9495262658742,45.50788072554042,1.158415556,295.2411194,17.53576488331909,0.0
1.42,32.11586713132489,118.94952611931728,45.50788044408313,1.158415556,295.2411194,17.53850329830325,0.0
1.44,32.11586670642975,118.94952597276034,45.50788016262584,1.158415556,295.2411194,17.54124171328741,0.0
1.46,32.11586628153461,118.9495258262034,45.50787988116854,1.158415556,295.2411194,17.54398012827157,0.0
1.48,32.115865856639466,118.94952567964648,45.50787959971125,1.158415556,295.2411194,17.546718543255732,0.0
1.5,32.11586543174432,118.94952553308954,45.50787931825396,1.158415556,295.2411194,17.54945695823989,0.0
1.52,32.11586500684918,118.9495253865326,45.507879036796666,1.158415556,295.2411194,17.552195373224052,0.0
1.54,32.115864581954035,118.94952523997569,45.50787875533938,1.158415556,295.2411194,17.55493378820821,0.0
1.56,32.115864157058894,118.94952509341874,45.50787847388208,1.158415556,295.2411194,17.55767220319237,0.0
1.58,32.11586373216375,118.9495249468618,45.50787819242479,1.158415556,295.2411194,17.560410618176533,0.0
1.6,32.11586330726861,118.94952480030489,45.50787791096749,1.158415556,295.2411194,17.56314903316069,0.0
1.62,32.11586288237346,118.94952465374794,45.507877629510205,1.158415556,295.2411194,17.565887448144853,0.0
1.64,32.11586245747832,118.949524507191,45.50787734805291,1.158415556,295.2411194,17.56862586312901,0.0
1.66,32.11586203258318,118.94952436063409,45.50787706659562,1.158415556,295.2411194,17.571364278113172,0.0
1.68,32.11586160768804,118.94952421407714,45.50787678513833,1.158415556,295.2411194,17.574102693097334,0.0
1.7,32.1158611827929,118.9495240675202,45.50787650368103,1.158415556,295.2411194,17.576841108081492,0.0
1.72,32.11586075789775,118.94952392096329,45.50787622222374,1.158415556,295.2411194,17.579579523065654,0.0
1.74,32.11586033300261,118.94952377440634,45.507875940766446,1.158415556,295.2411194,17.582317938049812,0.0
1.76,32.11585990810747,118.9495236278494,45.50787565930916,1.158415556,295.2411194,17.585056353033973,0.0
1.78,32.115859483212326,118.94952348129247,45.50787537785186,1.158415556,295.2411194,17.587794768018135,0.0
1.8,32.115859058317184,118.94952333473556,45.50787509639457,1.158415556,295.2411194,17.590533183002293,0.0
1.82,32.11585863342204,118.9495231881786,45.50787481493728,1.158415556,295.2411194,17.593271597986455,0.0
1.84,32.115858208526895,118.94952304162167,45.50787453347999,1.158415556,295.2411194,17.596010012970613,0.0
1.86,32.11585778363175,118.94952289506472,45.507874252022695,1.158415556,295.2411194,17.598748427954774,0.0
1.88,32.11585735873661,118.9495227485078,45.5078739705654,1.158415556,295.2411194,17.601486842938936,0.0
1.9,32.11585693384147,118.94952260195087,45.50787368910811,1.158415556,295.2411194,17.604225257923094,0.0
1.92,32.11585650894633,118.94952245539392,45.50787340765082,1.158415556,295.2411194,17.606963672907256,0.0
1.94,32.11585608405118,118.949522308837,45.50787312619352,1.158415556,295.2411194,17.609702087891414,0.0
1.96,32.11585565915604,118.94952216228008,45.50787284473624,1.158415556,295.2411194,17.612440502875575,0.0
1.98,32.1158552342609,118.94952201572312,45.50787256327894,1.158415556,295.2411194,17.615178917859737,0.0
2.0,32.11585480936576,118.9495218691662,45.50787228182165,1.158415556,295.2411194,17.617917332843895,0.0
2.02,32.115854384470616,118.94952172260928,45.50787200036435,1.158415556,295.2411194,17.620655747828057,0.0
2.04,32.115853959575475,118.94952157605232,45.50787171890706,1.158415556,295.2411194,17.623394162812215,0.0
2.06,32.115853534680326,118.9495214294954,45.50787143744977,1.158415556,295.2411194,17.626132577796376,0.0
2.08,32.115853109785185,118.94952128293846,45.50787115599248,1.158415556,295.2411194,17.628870992780538,0.0
2.1,32.115852684890044,118.94952113638152,45.50787087453519,1.158415556,295.2411194,17.631609407764696,0.0
2.12,32.1158522599949,118.9495209898246,45.50787059307789,1.158415556,295.2411194,17.634347822748857,0.0
2.14,32.11585183509976,118.94952084326766,45.5078703116206,1.158415556,295.2411194,17.637086237733016,0.0
2.16,32.11585141020461,118.94952069671074,45.5078700301633,1.158415556,295.2411194,17.639824652717177,0.0
2.18,32.11585098530947,118.9495205501538,45.507869748706014,1.158415556,295.2411194,17.64256306770134,0.0
2.2,32.11585056041433,118.94952040359686,45.507869467248725,1.158415556,295.2411194,17.645301482685497,0.0
2.22,32.11585013551919,118.94952025703994,45.50786918579143,1.158415556,295.2411194,17.64803989766966,0.0
2.24,32.11584971062405,118.949520110483,45.50786890433414,1.158415556,295.2411194,17.65077831265382,0.0
2.26,32.1158492857289,118.94951996392606,45.50786862287684,1.158415556,295.2411194,17.653516727637978,0.0
2.28,32.11584886083376,118.94951981736914,45.50786834141955,1.158415556,295.2411194,17.65625514262214,0.0
2.3,32.11584843593862,118.9495196708122,45.507868059962256,1.158415556,295.2411194,17.658993557606298,0.0
2.32,32.115848011043475,118.94951952425528,45.507867778504966,1.158415556,295.2411194,17.66173197259046,0.0
2.34,32.115847586148334,118.94951937769834,45.50786749704768,1.158415556,295.2411194,17.664470387574617,0.0
2.36,32.11584716125319,118.9495192311414,45.50786721559038,1.158415556,295.2411194,17.66720880255878,0.0
2.38,32.115846736358044,118.94951908458448,45.50786693413309,1.158415556,295.2411194,17.66994721754294,0.0
2.4,32.1158463114629,118.94951893802754,45.507866652675794,1.158415556,295.2411194,17.6726856325271,0.0
2.42,32.11584588656776,118.9495187914706,45.507866371218505,1.158415556,295.2411194,17.67542404751126,0.0
2.44,32.11584546167262,118.94951864491368,45.507866089761215,1.158415556,295.2411194,17.678162462495422,0.0
2.46,32.11584503677748,118.94951849835672,45.50786580830392,1.158415556,295.2411194,17.68090087747958,0.0
2.48,32.11584461188233,118.9495183517998,45.50786552684663,1.158415556,295.2411194,17.68363929246374,0.0
2.5,32.11584418698719,118.94951820524288,45.50786524538933,1.158415556,295.2411194,17.6863777074479,0.0
2.52,32.11584376209205,118.94951805868592,45.50786496393204,1.158415556,295.2411194,17.68911612243206,0.0
2.54,32.11584333719691,118.949517912129,45.50786468247475,1.158415556,295.2411194,17.691854537416223,0.0
2.56,32.115842912301765,118.94951776557208,45.50786440101746,1.158415556,295.2411194,17.69459295240038,0.0
2.58,32.115842487406624,118.94951761901513,45.50786411956017,1.158415556,295.2411194,17.697331367384542,0.0
2.6,32.11584206251148,118.9495174724582,45.50786383810287,1.158415556,295.2411194,17.7000697823687,0.0
2.62,32.115841637616334,118.94951732590128,45.50786355664558,1.158415556,295.2411194,17.702808197352862,0.0
2.64,32.11584121272119,118.94951717934433,45.507863275188285,1.158415556,295.2411194,17.705546612337024,0.0
2.66,32.11584078782605,118.9495170327874,45.507862993731,1.158415556,295.2411194,17.708285027321182,0.0
2.68,32.11584036293091,118.94951688623046,45.5078627122737,1.158415556,295.2411194,17.711023442305343,0.0
2.7,32.11583993803576,118.94951673967353,45.50786243081641,1.158415556,295.2411194,17.7137618572895,0.0
2.72,32.11583951314062,118.9495165931166,45.50786214935912,1.158415556,295.2411194,17.716500272273663,0.0
2.74,32.11583908824548,118.94951644655966,45.50786186790182,1.158415556,295.2411194,17.719238687257825,0.0
2.76,32.11583866335034,118.94951630000271,45.50786158644453,1.158415556,295.2411194,17.721977102241983,0.0
2.78,32.1158382384552,118.9495161534458,45.50786130498724,1.158415556,295.2411194,17.724715517226144,0.0
2.8,32.115837813560056,118.94951600688886,45.50786102352995,1.158415556,295.2411194,17.727453932210302,0.0
2.82,32.11583738866491,118.94951586033191,45.50786074207265,1.158415556,295.2411194,17.730192347194464,0.0
2.84,32.115836963769766,118.949515713775,45.50786046061536,1.158415556,295.2411194,17.732930762178626,0.0
2.86,32.115836538874625,118.94951556721806,45.50786017915807,1.158415556,295.2411194,17.735669177162784,0.0
2.88,32.11583611397948,118.94951542066111,45.507859897700776,1.158415556,295.2411194,17.738407592146945,0.0
2.9,32.11583568908434,118.9495152741042,45.507859616243486,1.158415556,295.2411194,17.741146007131103,0.0
2.92,32.115835264189194,118.94951512754726,45.50785933478619,1.158415556,295.2411194,17.743884422115265,0.0
2.94,32.11583483929405,118.94951498099032,45.5078590533289,1.158415556,295.2411194,17.746622837099427,0.0
2.96,32.11583441439891,118.9495148344334,45.5078587718716,1.158415556,295.2411194,17.749361252083585,0.0
2.98,32.11583398950377,118.94951468787646,45.50785849041432,1.158415556,295.2411194,17.752099667067746,0.0
3.0,32.11583356460863,118.94951454131952,45.50785820895703,1.158415556,295.2411194,17.754838082051904,0.0
3.02,32.11583313971348,118.9495143947626,45.50785792749973,1.158415556,295.2411194,17.757576497036066,0.0
3.04,32.11583271481834,118.94951424820566,45.50785764604244,1.158415556,295.2411194,17.760314912020227,0.0
3.06,32.1158322899232,118.94951410164872,45.50785736458514,1.158415556,295.2411194,17.763053327004386,0.0
3.08,32.115831865028056,118.9495139550918,45.50785708312785,1.158415556,295.2411194,17.765791741988547,0.0
3.1,32.115831440132915,118.94951380853486,45.50785680167056,1.158415556,295.2411194,17.768530156972705,0.0
3.12,32.115831015237774,118.94951366197792,45.50785652021327,1.158415556,295.2411194,17.771268571956867,0.0
3.14,32.115830590342625,118.949513515421,45.50785623875598,1.158415556,295.2411194,17.77400698694103,0.0
3.16,32.115830165447484,118.94951336886406,45.50785595729868,1.158415556,295.2411194,17.776745401925186,0.0
3.18,32.11582974055234,118.94951322230712,45.50785567584139,1.158415556,295.2411194,17.779483816909348,0.0
3.2,32.1158293156572,118.9495130757502,45.507855394384094,1.158415556,295.2411194,17.782222231893506,0.0
3.22,32.11582889076206,118.94951292919326,45.507855112926805,1.158415556,295.2411194,17.784960646877668,0.0
3.24,32.11582846586691,118.94951278263632,45.50785483146952,1.158415556,295.2411194,17.78769906186183,0.0
3.26,32.11582804097177,118.9495126360794,45.50785455001222,1.158415556,295.2411194,17.790437476845987,0.0
3.28,32.11582761607663,118.94951248952243,45.50785426855493,1.158415556,295.2411194,17.79317589183015,0.0
3.3,32.11582719118149,118.94951234296552,45.50785398709763,1.158415556,295.2411194,17.795914306814307,0.0
3.32,32.11582676628635,118.9495121964086,45.50785370564034,1.158415556,295.2411194,17.79865272179847,0.0
3.34,32.115826341391205,118.94951204985163,45.50785342418305,1.158415556,295.2411194,17.80139113678263,0.0
3.36,32.11582591649606,118.94951190329472,45.50785314272576,1.158415556,295.2411194,17.80412955176679,0.0
3.38,32.11582549160092,118.9495117567378,45.50785286126847,1.158415556,295.2411194,17.80686796675095,0.0
3.4,32.115825066705774,118.94951161018083,45.50785257981117,1.158415556,295.2411194,17.809606381735108,0.0
3.42,32.11582464181063,118.94951146362392,45.50785229835388,1.158415556,295.2411194,17.81234479671927,0.0
3.44,32.11582421691549,118.949511317067,45.507852016896585,1.158415556,295.2411194,17.81508321170343,0.0
3.46,32.11582379202034,118.94951117051004,45.507851735439296,1.158415556,295.2411194,17.81782162668759,0.0
3.48,32.1158233671252,118.94951102395312,45.507851453982,1.158415556,295.2411194,17.82056004167175,0.0
3.5,32.11582294223006,118.94951087739618,45.50785117252471,1.158415556,295.2411194,17.82329845665591,0.0
3.52,32.11582251733492,118.94951073083924,45.50785089106742,1.158415556,295.2411194,17.82603687164007,0.0
3.54,32.11582209243978,118.94951058428232,45.50785060961013,1.158415556,295.2411194,17.828775286624232,0.0
3.56,32.11582166754464,118.94951043772538,45.507850328152834,1.158415556,295.2411194,17.83151370160839,0.0
3.58,32.11582124264949,118.94951029116844,45.50785004669554,1.158415556,295.2411194,17.834252116592552,0.0
3.6,32.11582081775435,118.94951014461152,45.50784976523825,1.158415556,295.2411194,17.83699053157671,0.0
3.62,32.115820392859206,118.94950999805458,45.50784948378096,1.158415556,295.2411194,17.83972894656087,0.0
3.64,32.115819967964065,118.94950985149764,45.50784920232366,1.158415556,295.2411194,17.842467361545033,0.0
3.66,32.11581954306892,118.94950970494072,45.50784892086637,1.158415556,295.2411194,17.84520577652919,0.0
3.68,32.115819118173775,118.94950955838378,45.50784863940908,1.158415556,295.2411194,17.847944191513353,0.0
3.7,32.115818693278634,118.94950941182684,45.50784835795179,1.158415556,295.2411194,17.85068260649751,0.0
3.72,32.11581826838349,118.94950926526992,45.50784807649449,1.158415556,295.2411194,17.853421021481672,0.0
3.74,32.11581784348835,118.94950911871298,45.5078477950372,1.158415556,295.2411194,17.856159436465834,0.0
3.76,32.11581741859321,118.94950897215604,45.50784751357991,1.158415556,295.2411194,17.858897851449992,0.0
3.78,32.11581699369806,118.94950882559912,45.50784723212261,1.158415556,295.2411194,17.861636266434154,0.0
3.8,32.11581656880292,118.94950867904218,45.507846950665325,1.158415556,295.2411194,17.86437468141831,0.0
3.82,32.11581614390778,118.94950853248524,45.50784666920803,1.158415556,295.2411194,17.867113096402473,0.0
3.84,32.11581571901264,118.94950838592833,45.50784638775074,1.158415556,295.2411194,17.869851511386635,0.0
3.86,32.115815294117496,118.94950823937138,45.50784610629344,1.158415556,295.2411194,17.872589926370793,0.0
3.88,32.115814869222355,118.94950809281444,45.50784582483615,1.158415556,295.2411194,17.875328341354955,0.0
3.9,32.115814444327206,118.94950794625753,45.50784554337886,1.158415556,295.2411194,17.878066756339113,0.0
3.92,32.115814019432065,118.94950779970058,45.50784526192157,1.158415556,295.2411194,17.880805171323274,0.0
3.94,32.115813594536924,118.94950765314364,45.50784498046428,1.158415556,295.2411194,17.883543586307436,0.0
3.96,32.11581316964178,118.94950750658673,45.50784469900698,1.158415556,295.2411194,17.886282001291594,0.0
3.98,32.11581274474664,118.94950736002978,45.50784441754969,1.158415556,295.2411194,17.889020416275756,0.0
4.0,32.11581231985149,118.94950721347284,45.5078441360924,1.158415556,295.2411194,17.891758831259914,0.0
4.02,32.11581189495635,118.94950706691591,45.50784385463511,1.158415556,295.2411194,17.894497246244075,0.0
4.04,32.11581147006121,118.94950692035898,45.507843573177816,1.158415556,295.2411194,17.897235661228237,0.0
4.06,32.11581104516607,118.94950677380204,45.50784329172052,1.158415556,295.2411194,17.899974076212395,0.0
4.08,32.11581062027093,118.94950662724511,45.50784301026323,1.158415556,295.2411194,17.902712491196556,0.0
4.1,32.115810195375786,118.9495064806882,45.50784272880593,1.158415556,295.2411194,17.905450906180715,0.0
4.12,32.11580977048064,118.94950633413124,45.50784244734864,1.158415556,295.2411194,17.908189321164876,0.0
4.14,32.1158093455855,118.94950618757431,45.50784216589136,1.158415556,295.2411194,17.910927736149038,0.0
4.16,32.115808920690355,118.94950604101736,45.50784188443406,1.158415556,295.2411194,17.913666151133196,0.0
4.18,32.115808495795214,118.94950589446044,45.50784160297677,1.158415556,295.2411194,17.916404566117357,0.0
4.2,32.11580807090007,118.94950574790352,45.50784132151947,1.158415556,295.2411194,17.919142981101515,0.0
4.22,32.115807646004924,118.94950560134656,45.50784104006218,1.158415556,295.2411194,17.921881396085677,0.0
4.24,32.11580722110978,118.94950545478964,45.507840758604885,1.158415556,295.2411194,17.92461981106984,0.0
4.26,32.11580679621464,118.94950530823272,45.5078404771476,1.158415556,295.2411194,17.927358226053997,0.0
4.28,32.1158063713195,118.94950516167576,45.50784019569031,1.158415556,295.2411194,17.93009664103816,0.0
4.3,32.11580594642436,118.94950501511885,45.50783991423301,1.158415556,295.2411194,17.932835056022316,0.0
4.32,32.11580552152922,118.9495048685619,45.50783963277572,1.158415556,295.2411194,17.935573471006478,0.0
4.34,32.11580509663407,118.94950472200496,45.50783935131842,1.158415556,295.2411194,17.93831188599064,0.0
4.36,32.11580467173893,118.94950457544805,45.507839069861134,1.158415556,295.2411194,17.941050300974798,0.0
4.38,32.11580424684379,118.9495044288911,45.50783878840384,1.158415556,295.2411194,17.94378871595896,0.0
4.4,32.115803821948646,118.94950428233416,45.50783850694655,1.158415556,295.2411194,17.946527130943117,0.0
4.42,32.115803397053504,118.94950413577725,45.50783822548926,1.158415556,295.2411194,17.94926554592728,0.0
4.44,32.11580297215836,118.9495039892203,45.50783794403196,1.158415556,295.2411194,17.95200396091144,0.0
4.46,32.115802547263215,118.94950384266338,45.50783766257467,1.158415556,295.2411194,17.9547423758956,0.0
4.48,32.11580212236807,118.94950369610643,45.507837381117376,1.158415556,295.2411194,17.95748079087976,0.0
4.5,32.11580169747293,118.9495035495495,45.50783709966009,1.158415556,295.2411194,17.960219205863922,0.0
4.52,32.11580127257779,118.94950340299258,45.50783681820279,1.158415556,295.2411194,17.96295762084808,0.0
4.54,32.11580084768264,118.94950325643563,45.5078365367455,1.158415556,295.2411194,17.96569603583224,0.0
4.56,32.1158004227875,118.9495031098787,45.50783625528821,1.158415556,295.2411194,17.9684344508164,0.0
4.58,32.11579999789236,118.94950296332178,45.50783597383092,1.158415556,295.2411194,17.97117286580056,0.0
4.6,32.11579957299722,118.94950281676483,45.507835692373625,1.158415556,295.2411194,17.97391128078472,0.0
4.62,32.11579914810208,118.9495026702079,45.50783541091633,1.158415556,295.2411194,17.97664969576888,0.0
4.64,32.115798723206936,118.94950252365098,45.50783512945904,1.158415556,295.2411194,17.979388110753042,0.0
4.66,32.11579829831179,118.94950237709403,45.50783484800175,1.158415556,295.2411194,17.9821265257372,0.0
4.68,32.115797873416646,118.9495022305371,45.50783456654445,1.158415556,295.2411194,17.984864940721362,0.0
4.7,32.115797448521505,118.94950208398018,45.50783428508716,1.158415556,295.2411194,17.987603355705524,0.0
4.72,32.115797023626364,118.94950193742324,45.50783400362987,1.158415556,295.2411194,17.99034177068968,0.0
4.74,32.11579659873122,118.94950179086632,45.50783372217258,1.158415556,295.2411194,17.993080185673843,0.0
4.76,32.115796173836074,118.94950164430936,45.50783344071528,1.158415556,295.2411194,17.995818600658,0.0
4.78,32.11579574894093,118.94950149775244,45.50783315925799,1.158415556,295.2411194,17.998557015642163,0.0
4.8,32.11579532404579,118.94950135119552,45.5078328778007,1.158415556,295.2411194,18.00129543062632,0.0
4.82,32.11579489915065,118.94950120463857,45.507832596343405,1.158415556,295.2411194,18.004033845610483,0.0
4.84,32.11579447425551,118.94950105808164,45.50783231488612,1.158415556,295.2411194,18.006772260594644,0.0
4.86,32.11579404936037,118.94950091152472,45.50783203342882,1.158415556,295.2411194,18.009510675578802,0.0
4.88,32.11579362446522,118.94950076496777,45.50783175197153,1.158415556,295.2411194,18.012249090562964,0.0
4.9,32.11579319957008,118.94950061841084,45.50783147051423,1.158415556,295.2411194,18.01498750554713,0.0
4.92,32.11579277467494,118.94950047185392,45.507831189056944,1.158415556,295.2411194,18.017725920531284,0.0
4.94,32.115792349779795,118.94950032529697,45.50783090759965,1.158415556,295.2411194,18.020464335515445,0.0
4.96,32.115791924884654,118.94950017874004,45.50783062614236,1.158415556,295.2411194,18.023202750499603,0.0
4.98,32.115791499989506,118.9495000321831,45.50783034468507,1.158415556,295.2411194,18.025941165483765,0.0
5.0,32.115791075094364,118.94949988562615,45.50783006322777,1.158415556,295.2411194,18.028679580467927,0.0
5.02,32.11579065019922,118.94949973906924,45.50782978177048,1.158415556,295.2411194,18.031417995452085,0.0
5.04,32.11579022530408,118.9494995925123,45.50782950031319,1.158415556,295.2411194,18.03415641043625,0.0
5.06,32.11578980040894,118.94949944595535,45.507829218855896,1.158415556,295.2411194,18.036894825420404,0.0
5.08,32.1157893755138,118.94949929939844,45.50782893739861,1.158415556,295.2411194,18.03963324040457,0.0
5.1,32.11578895061865,118.9494991528415,45.50782865594131,1.158415556,295.2411194,18.042371655388727,0.0
5.12,32.11578852572351,118.94949900628455,45.50782837448402,1.158415556,295.2411194,18.04511007037289,0.0
5.14,32.11578810082837,118.94949885972764,45.50782809302672,1.158415556,295.2411194,18.047848485357047,0.0
5.16,32.11578767593323,118.9494987131707,45.50782781156944,1.158415556,295.2411194,18.050586900341205,0.0
5.18,32.115787251038086,118.94949856661376,45.50782753011215,1.158415556,295.2411194,18.053325315325367,0.0
5.2,32.11578682614294,118.94949842005684,45.50782724865485,1.158415556,295.2411194,18.05606373030953,0.0
5.22,32.1157864012478,118.9494982734999,45.50782696719756,1.158415556,295.2411194,18.058802145293686,0.0
5.24,32.115785976352655,118.94949812694296,45.50782668574026,1.158415556,295.2411194,18.061540560277848,0.0
5.26,32.11578555145751,118.94949798038604,45.50782640428297,1.158415556,295.2411194,18.06427897526201,0.0
5.28,32.11578512656237,118.9494978338291,45.50782612282568,1.158415556,295.2411194,18.067017390246168,0.0
5.3,32.11578470166722,118.94949768727216,45.50782584136839,1.158415556,295.2411194,18.06975580523033,0.0
5.32,32.11578427677208,118.94949754071524,45.5078255599111,1.158415556,295.2411194,18.072494220214487,0.0
